debug: Tools Menu Handler registered
2020-05-07 16:06:24.557446,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.559382,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.561134,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.562954,37,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.564852,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.566580,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.568491,37,,66:18:c6:fa:6b:90,-63,1
2020-05-07 16:06:24.570384,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.572047,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:24.573960,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.575813,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.577536,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:24.579426,37,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.581311,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.583050,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:24.584877,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.586726,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.588498,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:24.590338,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.592176,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.593913,39,,66:18:c6:fa:6b:90,-71,1
2020-05-07 16:06:24.595710,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.597579,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.599314,39,,66:18:c6:fa:6b:90,-71,1
2020-05-07 16:06:24.601331,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.603781,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.605898,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.608028,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.609997,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.611713,39,,66:18:c6:fa:6b:90,-66,1
2020-05-07 16:06:24.613638,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.615456,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.617159,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.619018,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.620947,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.622617,39,,66:18:c6:fa:6b:90,-71,1
2020-05-07 16:06:24.624462,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.626358,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.628054,39,,66:18:c6:fa:6b:90,-71,1
2020-05-07 16:06:24.629946,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.631807,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.633557,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.635391,37,,66:18:c6:fa:6b:90,-63,1
2020-05-07 16:06:24.637171,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.639067,39,,66:18:c6:fa:6b:90,-66,1
2020-05-07 16:06:24.641042,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.642908,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.644677,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.646525,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.648407,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.650184,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.652134,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.654055,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.655709,39,,66:18:c6:fa:6b:90,-63,1
2020-05-07 16:06:24.657779,37,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.659745,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.661712,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.663605,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.665423,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.667081,39,,66:18:c6:fa:6b:90,-64,1
2020-05-07 16:06:24.668919,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.670659,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.673194,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.675058,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.676978,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.678750,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.680682,37,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.682569,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.684389,39,,66:18:c6:fa:6b:90,-71,1
2020-05-07 16:06:24.686219,37,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.688033,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.689808,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.691620,37,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.693492,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.695157,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.697938,37,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.700465,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.702207,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:24.704124,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.706064,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.707736,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.709556,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.711436,38,,66:18:c6:fa:6b:90,-61,1
2020-05-07 16:06:24.713175,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.715064,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.716989,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.718727,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:24.720625,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.722597,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.724418,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:24.726452,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.728811,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.730633,39,,66:18:c6:fa:6b:90,-65,1
2020-05-07 16:06:24.732767,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.734623,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.736783,39,,66:18:c6:fa:6b:90,-65,1
2020-05-07 16:06:24.738945,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.740756,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.742746,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.744966,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.747043,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.748828,39,,66:18:c6:fa:6b:90,-65,1
2020-05-07 16:06:24.750856,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.752768,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.754764,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.756824,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.758907,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.760839,39,,66:18:c6:fa:6b:90,-65,1
2020-05-07 16:06:24.762873,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.764885,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.766706,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.768888,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.770924,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.772764,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.774715,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.776657,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.778467,39,,66:18:c6:fa:6b:90,-65,1
2020-05-07 16:06:24.780565,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.782491,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.784484,39,,66:18:c6:fa:6b:90,-66,1
2020-05-07 16:06:24.786460,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.788532,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.790464,39,,66:18:c6:fa:6b:90,-64,1
2020-05-07 16:06:24.792590,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.794473,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.796367,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.799174,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.801622,38,,66:18:c6:fa:6b:90,-61,1
2020-05-07 16:06:24.803644,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.805711,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.807787,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.809682,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.811704,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.813791,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.815849,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.819312,37,,66:18:c6:fa:6b:90,-56,1
2020-05-07 16:06:24.822020,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.824540,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.827428,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.834832,38,,66:18:c6:fa:6b:90,-61,1
2020-05-07 16:06:24.836803,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.838854,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.840875,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.842707,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:24.844807,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.846847,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.848704,39,,66:18:c6:fa:6b:90,-71,1
2020-05-07 16:06:24.850672,37,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.852690,38,,66:18:c6:fa:6b:90,-55,1
2020-05-07 16:06:24.854510,39,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.856531,37,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.858367,38,,66:18:c6:fa:6b:90,-55,1
2020-05-07 16:06:24.860403,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.862433,37,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.864407,38,,66:18:c6:fa:6b:90,-55,1
2020-05-07 16:06:24.866241,39,,66:18:c6:fa:6b:90,-63,1
2020-05-07 16:06:24.868309,37,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.870321,38,,66:18:c6:fa:6b:90,-55,1
2020-05-07 16:06:24.872111,39,,66:18:c6:fa:6b:90,-63,1
2020-05-07 16:06:24.874218,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.876088,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.877958,39,,66:18:c6:fa:6b:90,-65,1
2020-05-07 16:06:24.879794,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.881576,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.883233,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.885092,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.886877,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.888805,39,,66:18:c6:fa:6b:90,-65,1
2020-05-07 16:06:24.890658,37,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:24.892484,38,,66:18:c6:fa:6b:90,-56,1
2020-05-07 16:06:24.894194,39,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.895970,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.898145,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.900063,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.901958,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.903712,38,,66:18:c6:fa:6b:90,-63,1
2020-05-07 16:06:24.905513,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.907410,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.909163,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.910823,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.912647,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.914433,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.916119,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.917984,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.919749,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.921495,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.923341,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.925115,38,,66:18:c6:fa:6b:90,-64,1
2020-05-07 16:06:24.926935,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:24.928774,37,,66:18:c6:fa:6b:90,-63,1
2020-05-07 16:06:24.930596,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.932514,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:24.934607,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.936650,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.938490,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.940620,37,,66:18:c6:fa:6b:90,-63,1
2020-05-07 16:06:24.942474,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.944568,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.946554,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.948549,38,,66:18:c6:fa:6b:90,-64,1
2020-05-07 16:06:24.950427,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.952668,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.954718,38,,66:18:c6:fa:6b:90,-61,1
2020-05-07 16:06:24.956614,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.958629,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.960722,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.962603,39,,66:18:c6:fa:6b:90,-71,1
2020-05-07 16:06:24.964724,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.966809,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.968702,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.970730,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:24.972779,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.974640,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.976707,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.978729,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.980578,39,,66:18:c6:fa:6b:90,-71,1
2020-05-07 16:06:24.982941,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.985848,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:24.987731,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:24.989845,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.992291,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:24.994966,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:24.997588,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:24.999711,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:25.001710,39,,66:18:c6:fa:6b:90,-67,1
2020-05-07 16:06:25.003906,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.006015,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:25.007833,39,,66:18:c6:fa:6b:90,-63,1
2020-05-07 16:06:25.009888,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.011701,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:25.013576,39,,66:18:c6:fa:6b:90,-66,1
2020-05-07 16:06:25.015606,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.017677,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:25.019571,39,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:25.021508,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.023359,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:25.025320,39,,66:18:c6:fa:6b:90,-66,1
2020-05-07 16:06:25.027375,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.029387,38,,66:18:c6:fa:6b:90,-58,1
2020-05-07 16:06:25.031225,39,,66:18:c6:fa:6b:90,-64,1
2020-05-07 16:06:25.033324,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.035245,38,,66:18:c6:fa:6b:90,-57,1
2020-05-07 16:06:25.038753,39,,66:18:c6:fa:6b:90,-64,1
2020-05-07 16:06:25.040903,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.042740,38,,66:18:c6:fa:6b:90,-61,1
2020-05-07 16:06:25.044621,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:25.046630,37,,66:18:c6:fa:6b:90,-56,1
2020-05-07 16:06:25.048617,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.050572,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:25.052480,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.054373,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.056133,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:25.058009,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.059995,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.061794,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:25.063832,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.066108,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.068177,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.070143,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.072002,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.073716,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:25.075489,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.077391,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.079178,39,,66:18:c6:fa:6b:90,-69,1
2020-05-07 16:06:25.081115,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.083024,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.084754,39,,66:18:c6:fa:6b:90,-70,1
2020-05-07 16:06:25.086629,37,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.088487,38,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.090172,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.091941,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.093798,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.095454,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.097185,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:25.099027,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.100785,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.102580,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.104428,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.106127,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.107877,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.109767,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.111460,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.113342,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:25.115224,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.116912,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.118759,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:25.120672,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.122375,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.124219,37,,66:18:c6:fa:6b:90,-62,1
2020-05-07 16:06:25.126139,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.127923,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.129857,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.131726,38,,66:18:c6:fa:6b:90,-61,1
2020-05-07 16:06:25.133470,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.135706,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.138292,38,,66:18:c6:fa:6b:90,-59,1
2020-05-07 16:06:25.140003,39,,66:18:c6:fa:6b:90,-68,1
2020-05-07 16:06:25.141825,37,,66:18:c6:fa:6b:90,-60,1
2020-05-07 16:06:25.143621,38,,66:18:c6:fa:6b:90,-59,1
